PROD_DATE,WELL_NAME,ON_STREAM_HRS,BOTTOMHOLE_FLOWING_PRESSURE (PSI),DOWNHOLE_TEMPERATURE (deg F),ANNULUS_PRESS (PSI),CHOKE_SIZE (%),WELL_HEAD_PRESSURE (PSI),WELL_HEAD_TEMPERATURE (deg F),CUMULATIVE_OIL_PROD (STB),CUMULATIVE_FORMATION_GAS_PROD (MSCF),CUMULATIVE_TOTAL_GAS_PROD (MSCF),CUMULATIVE_WATER_PROD (BBL)
18-Apr-15,Well_#17,24,"1,905",157.13,706.67,100,68.606,86.72,"194,387","179,855","259,790","237,366"
19-Apr-15,Well_#17,24,"1,891",157.105,713.889,100,67.871,88.268,"194,905","180,351","260,507","238,026"
20-Apr-15,Well_#17,24,"1,890",156.661,718.508,100,66.302,88.311,"195,450","180,865","261,249","238,702"
21-Apr-15,Well_#17,24,"1,886",155.24,715.771,100,66.587,87.791,"196,090","181,471","262,125","239,381"
22-Apr-15,Well_#17,24,"1,880",159.358,714.723,100,67.266,87.359,"196,727","182,075","262,997","240,051"
23-Apr-15,Well_#17,24,"1,870",155.25,715.45,100,66.082,88.72,"197,378","182,694","263,891","240,725"
24-Apr-15,Well_#17,24,"1,870",156.856,726.47,100,66.388,89.691,"198,034","183,307","264,777","241,435"
25-Apr-15,Well_#17,24,"1,863",157.798,716.348,97.91667,67.836,87.543,"198,689","183,921","265,664","242,102"
26-Apr-15,Well_#17,24,"1,861",155.958,714.879,100,67.744,87.034,"199,342","184,533","266,547","242,741"
27-Apr-15,Well_#17,24,"1,853",155.331,719.836,100,66.282,89.367,"199,989","185,154","267,445","243,379"
28-Apr-15,Well_#17,24,"1,850",159.47,718.599,100,65.5,89.673,"200,656","185,795","268,370","244,014"
29-Apr-15,Well_#17,24,"1,855",157.487,713.896,100,67.548,88.793,"201,297","186,408","269,256","244,633"
30-Apr-15,Well_#17,24,"1,879",156.313,704.608,100,69.456,88.472,"201,955","187,037","270,164","245,236"
01-May-15,Well_#17,24,"1,855",158.914,706.655,100,69.672,88.792,"202,597","187,647","271,045","245,845"
02-May-15,Well_#17,24,"1,849",159.357,706.238,100,69.95,87.734,"203,242","188,255","271,924","246,453"
03-May-15,Well_#17,24,"1,855",157.04,703.79,100,69.544,88.428,"203,881","188,857","272,793","247,032"
04-May-15,Well_#17,24,"1,870",157.763,699.724,100,69.614,88.364,"204,515","189,454","273,656","247,602"
05-May-15,Well_#17,24,"1,862",155.141,699.802,100,69.823,87.393,"205,145","190,050","274,517","248,175"
06-May-15,Well_#17,24,"1,846",154.246,695.865,100,70.302,86.81,"205,771","190,638","275,365","248,736"
07-May-15,Well_#17,24,"1,854",155.301,691.992,100,70.147,86.826,"206,393","191,230","276,221","249,291"
08-May-15,Well_#17,24,"1,839",154.694,688.63,100,69.894,87.162,"207,009","191,813","277,063","249,843"
09-May-15,Well_#17,24,"1,842",153.76,687.704,100,69.3,87.781,"207,621","192,391","277,898","250,384"
10-May-15,Well_#17,24,"1,850",158.658,690.247,100,69.577,87.862,"208,225","192,965","278,727","250,918"
11-May-15,Well_#17,24,"1,827",157.107,687.121,100,70.373,86.295,"208,828","193,533","279,547","251,447"
12-May-15,Well_#17,24,"1,849",158.828,689.203,100,70.184,87.608,"209,433","194,106","280,375","251,977"
13-May-15,Well_#17,24,"1,842",158.66,687.637,100,68.573,87.105,"210,028","194,694","281,225","252,522"
14-May-15,Well_#17,24,"1,842",159.342,688.214,100,69.107,85.87,"210,651","195,291","282,087","253,076"
15-May-15,Well_#17,24,"1,822",155.047,691.345,100,68.499,87.979,"211,266","195,878","282,935","253,639"
16-May-15,Well_#17,24,"1,817",159.365,697.29,100,69.079,88.345,"211,888","196,473","283,794","254,208"
17-May-15,Well_#17,24,"1,836",155.432,696.278,100,70.358,87.222,"212,508","197,066","284,651","254,777"
18-May-15,Well_#17,11.33,"1,818",159.385,689.725,65.08566,69.846,86.712,"212,771","197,320","285,018","255,083"
19-May-15,Well_#17,24,"1,823",156.431,699.183,100,67.988,86.542,"213,470","197,973","285,961","255,757"
20-May-15,Well_#17,24,"1,833",159.867,703.563,100,67.741,88.235,"214,121","198,589","286,851","256,346"
21-May-15,Well_#17,24,"1,821",157.307,705.588,100,67.422,89.175,"214,761","199,192","287,721","256,895"
22-May-15,Well_#17,24,"1,824",155.445,704.363,100,67.331,89.08,"215,392","199,784","288,577","257,431"
23-May-15,Well_#17,24,"1,833",156.03,701.761,100,67.682,88.062,"216,019","200,374","289,430","257,964"
24-May-15,Well_#17,24,"1,804",154.709,696.944,100,67.512,87.518,"216,643","200,961","290,276","258,513"
25-May-15,Well_#17,24,"1,807",159.865,692.659,100,67.559,87.529,"217,259","201,543","291,118","259,054"
26-May-15,Well_#17,24,"1,793",155.775,694.857,100,67.507,87.103,"217,881","202,128","291,963","259,593"
27-May-15,Well_#17,24,"1,824",155.149,691.515,100,67.589,86.208,"218,495","202,707","292,800","260,130"
28-May-15,Well_#17,24,"1,790",155.27,689.727,100,67.385,86.631,"219,105","203,282","293,630","260,656"
29-May-15,Well_#17,24,"1,789",155.941,687.359,100,67.277,86.265,"219,706","203,852","294,454","261,178"
30-May-15,Well_#17,24,"1,797",159.823,684.083,100,67.218,85.931,"220,306","204,418","295,271","261,693"
31-May-15,Well_#17,24,"1,812",154.276,683.69,100,67.183,86.511,"220,899","204,980","296,082","262,204"
01-Jun-15,Well_#17,24,"1,795",158.754,681.361,97.91667,66.572,85.813,"221,492","205,543","296,896","262,718"
02-Jun-15,Well_#17,24,"1,803",156.03,679.975,100,66.36,86.08,"222,081","206,105","297,707","263,224"
03-Jun-15,Well_#17,24,"1,779",157.341,681.213,100,65.732,87.268,"222,669","206,662","298,512","263,723"
04-Jun-15,Well_#17,24,"1,802",157.609,679.901,100,65.86,87.073,"223,252","207,218","299,315","264,222"
05-Jun-15,Well_#17,24,"1,786",155.378,676.426,100,66.114,86.706,"223,822","207,772","300,115","264,708"
06-Jun-15,Well_#17,24,"1,788",157.175,676.395,97.91667,66.134,86.637,"224,398","208,323","300,911","265,197"
07-Jun-15,Well_#17,24,"1,798",153.706,673.286,100,66.263,86.198,"224,972","208,873","301,706","265,681"
08-Jun-15,Well_#17,24,"1,801",156.405,671.952,100,66.437,85.967,"225,546","209,423","302,500","266,159"
09-Jun-15,Well_#17,24,"1,790",155.608,674.04,100,66.231,86.596,"226,116","209,971","303,291","266,636"
10-Jun-15,Well_#17,24,"1,775",159.271,676.802,100,65.965,87.334,"226,685","210,514","304,076","267,110"
11-Jun-15,Well_#17,24,"1,778",159.931,669.223,100,66.802,85.545,"227,243","211,051","304,852","267,577"
12-Jun-15,Well_#17,21.67,"1,784",154.213,615.21,70.95083,94.557,74.083,"227,637","211,430","305,398","267,919"
13-Jun-15,Well_#17,24,"1,765",159.011,593.234,76.12115,84.138,73.278,"228,081","211,878","306,045","268,373"
14-Jun-15,Well_#17,24,"1,770",156.753,667.473,100,66.688,85.416,"228,647","212,445","306,865","268,878"
15-Jun-15,Well_#17,24,"1,771",159.435,670.713,100,66.864,86.173,"229,206","213,010","307,681","269,419"
16-Jun-15,Well_#17,24,"1,765",157.185,670.092,100,66.812,85.106,"229,769","213,575","308,497","269,920"
17-Jun-15,Well_#17,24,"1,756",158.146,675.361,100,66.989,86.268,"230,336","214,138","309,311","270,428"
18-Jun-15,Well_#17,24,"1,775",154.247,675.895,100,67.383,85.369,"230,906","214,705","310,129","270,935"
19-Jun-15,Well_#17,24,"1,779",157.151,678.011,100,67.428,85.511,"231,478","215,274","310,952","271,444"
20-Jun-15,Well_#17,24,"1,772",154.231,685.177,100,67.694,87.278,"232,057","215,848","311,781","271,953"
21-Jun-15,Well_#17,24,"1,752",154.945,692.527,100,67.304,88.492,"232,639","216,425","312,613","272,471"
22-Jun-15,Well_#17,23.33,"1,747",154.667,684.906,90.16816,71.174,87.392,"233,161","216,941","313,359","272,977"
23-Jun-15,Well_#17,24,"1,745",157.275,695.001,100,68.009,88.217,"233,750","217,505","314,174","273,504"
24-Jun-15,Well_#17,24,"1,754",159.382,692.86,100,67.173,88.062,"234,340","218,075","314,998","274,056"
25-Jun-15,Well_#17,24,"1,767",157.945,689.284,100,66.486,88.547,"234,928","218,641","315,815","274,581"
26-Jun-15,Well_#17,24,"1,761",155.802,696.968,100,66.03,89.085,"235,510","219,202","316,625","275,087"
27-Jun-15,Well_#17,24,"1,745",158.638,690.183,100,66.565,88.525,"236,088","219,761","317,432","275,610"
28-Jun-15,Well_#17,24,"1,762",155.85,686.169,100,66.789,88.63,"236,650","220,302","318,214","276,135"
29-Jun-15,Well_#17,20.83,"1,750",154.371,675.29,84.53231,69.845,87.146,"237,122","220,777","318,900","276,608"
30-Jun-15,Well_#17,24,"1,749",157.402,681.202,100,70.887,87.011,"237,665","221,300","319,656","277,120"
01-Jul-15,Well_#17,24,"1,723",155.123,674.014,100,70.486,85.547,"238,184","221,808","320,389","277,585"
02-Jul-15,Well_#17,24,"1,739",155.917,679.412,100,67.917,86.191,"238,720","222,325","321,137","278,063"
03-Jul-15,Well_#17,24,"1,732",154.275,683.39,100,66.194,87.815,"239,263","222,847","321,891","278,538"
04-Jul-15,Well_#17,22.67,"1,726",154.699,662.054,76.06705,75.226,83.379,"239,809","223,297","322,541","278,953"
05-Jul-15,Well_#17,24,"1,747",158.538,640.488,80.90738,76.49,80.091,"240,297","223,779","323,236","279,389"
06-Jul-15,Well_#17,24,"1,714",154.262,681.38,100,65.453,88.273,"240,852","224,310","324,003","279,861"
07-Jul-15,Well_#17,24,"1,725",159.466,673.838,100,66.088,86.509,"241,381","224,824","324,746","280,329"
08-Jul-15,Well_#17,24,"1,742",153.95,669.396,100,66.4,85.481,"241,914","225,338","325,488","280,794"
09-Jul-15,Well_#17,24,"1,727",153.752,667.329,100,66.335,85.613,"242,445","225,849","326,227","281,256"
10-Jul-15,Well_#17,24,"1,707",159.407,672.383,100,65.411,87.969,"242,969","226,354","326,956","281,710"
11-Jul-15,Well_#17,24,"1,706",159.65,669.653,100,66.327,85.885,"243,488","226,858","327,683","282,164"
12-Jul-15,Well_#17,24,"1,726",159.101,664.353,100,66.371,85.412,"244,008","227,359","328,408","282,614"
13-Jul-15,Well_#17,24,"1,727",154.361,666.89,100,66.152,87.306,"244,520","227,857","329,127","283,057"
14-Jul-15,Well_#17,23.58,"1,727",157.481,655.666,83.14753,72.205,84.721,"244,964","228,291","329,753","283,450"
15-Jul-15,Well_#17,24,"1,722",154.59,666.051,99.95452,66.878,85.39,"245,489","228,805","330,497","283,909"
16-Jul-15,Well_#17,24,"1,705",156.698,667.778,100,66.231,86.194,"246,007","229,303","331,215","284,355"
17-Jul-15,Well_#17,24,"1,694",154.886,664.315,100,66.852,84.888,"246,513","229,801","331,935","284,796"
18-Jul-15,Well_#17,24,"1,701",154.72,666.591,100,66.7,86.135,"247,019","230,300","332,656","285,233"
19-Jul-15,Well_#17,24,"1,690",155.106,668.864,100,66.872,87.112,"247,528","230,805","333,385","285,672"
20-Jul-15,Well_#17,24,"1,713",157.738,670.831,100,67.196,87.972,"248,032","231,290","334,085","286,102"
21-Jul-15,Well_#17,24,"1,695",156.232,666.074,100,68.816,87.087,"248,542","231,783","334,798","286,522"
22-Jul-15,Well_#17,24,"1,699",159.911,662.715,100,69.54,85.635,"249,026","232,248","335,470","286,942"
23-Jul-15,Well_#17,24,"1,709",157.834,668.158,100,69.127,87.318,"249,496","232,702","336,125","287,361"
24-Jul-15,Well_#17,24,"1,694",157.67,664.656,100,69.675,87.031,"249,975","233,168","336,799","287,769"
25-Jul-15,Well_#17,24,"1,702",154.531,662.421,100,69.31,87.135,"250,453","233,632","337,468","288,175"
26-Jul-15,Well_#17,24,"1,687",155.308,658.72,100,70.386,84.394,"250,927","234,093","338,134","288,578"
27-Jul-15,Well_#17,24,"1,691",156.654,655.818,100,70.615,84.205,"251,400","234,551","338,796","288,976"
28-Jul-15,Well_#17,24,"1,702",159.069,665.404,100,69.734,86.792,"251,865","235,005","339,451","289,371"
29-Jul-15,Well_#17,24,"1,697",155.2,659.675,100,70.082,84.901,"252,315","235,444","340,085","289,772"
30-Jul-15,Well_#17,24,"1,669",155.892,657.786,100,68.908,85.986,"252,781","235,893","340,734","290,180"
31-Jul-15,Well_#17,24,"1,671",159.8,657.998,100,68.923,86.538,"253,225","236,331","341,367","290,590"
01-Aug-15,Well_#17,24,"1,692",158.146,664.012,100,67.428,87.921,"253,678","236,782","342,019","291,010"
02-Aug-15,Well_#17,24,"1,681",158.379,665.102,100,67.88,87.685,"254,131","237,232","342,668","291,434"
03-Aug-15,Well_#17,24,"1,678",154.969,668.949,100,67.918,88.056,"254,583","237,679","343,314","291,863"
04-Aug-15,Well_#17,24,"1,660",159.532,672.974,100,68.936,88.218,"255,045","238,133","343,970","292,300"
05-Aug-15,Well_#17,24,"1,664",157.296,685.893,100,66.201,89.662,"255,548","238,638","344,699","292,749"
06-Aug-15,Well_#17,24,"1,665",156.689,689.026,100,66.679,89.945,"256,049","239,141","345,426","293,198"
07-Aug-15,Well_#17,24,"1,680",155.369,691.366,100,67.105,90.181,"256,556","239,646","346,156","293,647"
08-Aug-15,Well_#17,24,"1,661",154.037,686.77,100,68.36,88.647,"257,060","240,149","346,882","294,129"
09-Aug-15,Well_#17,24,"1,652",157.04,681.109,100,68.518,87.873,"257,573","240,650","347,605","294,589"
10-Aug-15,Well_#17,24,"1,659",153.927,691.634,100,67.504,89.759,"258,078","241,145","348,321","295,047"
11-Aug-15,Well_#17,24,"1,655",157.547,692.851,100,67.391,90.187,"258,579","241,639","349,034","295,501"
12-Aug-15,Well_#17,24,"1,657",159.218,691.174,100,67.618,89.697,"259,077","242,129","349,742","295,951"
13-Aug-15,Well_#17,24,"1,658",159.261,691.459,100,67.234,89.757,"259,569","242,615","350,444","296,400"
14-Aug-15,Well_#17,24,"1,658",155.086,688.751,100,67.16,89.759,"260,060","243,099","351,143","296,847"
15-Aug-15,Well_#17,24,"1,638",158.639,686.986,100,66.906,89.864,"260,547","243,580","351,837","297,290"
16-Aug-15,Well_#17,24,"1,635",156.782,686.18,100,67.729,88.798,"261,029","244,058","352,528","297,729"
17-Aug-15,Well_#17,24,"1,645",156.936,684.658,100,67.84,89.086,"261,505","244,531","353,211","298,164"
18-Aug-15,Well_#17,24,"1,651",156.34,685.036,100,67.666,89.199,"261,982","245,000","353,889","298,596"
19-Aug-15,Well_#17,24,"1,627",153.724,680.742,100,68.251,88.28,"262,453","245,467","354,563","299,025"
20-Aug-15,Well_#17,24,"1,650",156.785,679.294,100,67.39,87.871,"262,923","245,934","355,237","299,478"
21-Aug-15,Well_#17,24,"1,642",157.317,681.428,100,68.732,87.978,"263,378","246,392","355,899","299,904"
22-Aug-15,Well_#17,24,"1,626",153.908,690.011,100,65.635,89.951,"263,846","246,856","356,570","300,338"
23-Aug-15,Well_#17,24,"1,619",154.24,685.736,100,65.488,90.132,"264,310","247,319","357,238","300,770"
24-Aug-15,Well_#17,24,"1,640",158.496,687.181,100,65.494,90.17,"264,780","247,790","357,919","301,198"
25-Aug-15,Well_#17,24,"1,617",157.991,777.291,100,65.51,90.241,"265,228","248,237","358,564","301,600"
26-Aug-15,Well_#17,24,"1,629",159.801,786.532,100,65.909,90.098,"265,669","248,684","359,210","302,023"
27-Aug-15,Well_#17,24,"1,641",156.366,785.75,100,65.659,90.03,"266,107","249,130","359,855","302,449"
28-Aug-15,Well_#17,24,"1,636",159.575,784.094,100,65.921,89.941,"266,548","249,575","360,497","302,874"
29-Aug-15,Well_#17,24,"1,619",158.365,782.734,100,66.385,89.844,"266,985","250,018","361,137","303,292"
30-Aug-15,Well_#17,24,"1,611",157.247,785.282,100,66.268,90.045,"267,408","250,443","361,751","303,707"
31-Aug-15,Well_#17,24,"1,616",156.796,789.649,100,66.811,89.97,"267,829","250,863","362,357","304,121"
01-Sep-15,Well_#17,24,"1,619",155.786,783.071,100,67.709,88.314,"268,254","251,290","362,974","304,535"
02-Sep-15,Well_#17,24,"1,609",159.829,782.637,100,66.853,89.259,"268,681","251,722","363,598","304,949"
03-Sep-15,Well_#17,24,"1,598",154.265,774.145,100,68.223,87.26,"269,100","252,150","364,216","305,355"
04-Sep-15,Well_#17,23,"1,612",155.254,771.999,100,68.744,86.5,"269,499","252,562","364,811","305,741"
05-Sep-15,Well_#17,24,"1,593",155.676,775.394,100,68.505,88.163,"269,910","252,984","365,421","306,142"
06-Sep-15,Well_#17,24,"1,594",156.608,778.874,100,67.533,88.978,"270,324","253,404","366,029","306,543"
07-Sep-15,Well_#17,24,"1,589",154.514,783.497,100,67.614,89.199,"270,728","253,816","366,623","306,945"
08-Sep-15,Well_#17,24,"1,589",155.397,779.004,100,68.215,89.056,"271,126","254,218","367,204","307,340"
09-Sep-15,Well_#17,24,"1,610",154.802,772.481,100,69.495,86.989,"271,517","254,613","367,774","307,732"
10-Sep-15,Well_#17,24,"1,610",159.747,776.426,100,68.939,87.383,"271,902","255,006","368,343","308,123"
11-Sep-15,Well_#17,24,"1,602",154.888,777.212,100,68.478,88.403,"272,291","255,401","368,912","308,513"
12-Sep-15,Well_#17,24,"1,584",155.675,779.004,100,67.887,88.5,"272,680","255,794","369,480","308,926"
13-Sep-15,Well_#17,24,"1,579",155.596,776.253,100,67.596,88.644,"273,068","256,188","370,050","309,320"
14-Sep-15,Well_#17,22.83,"1,590",155.237,763.419,86.52358,71.126,86.782,"273,396","256,531","370,544","309,666"
15-Sep-15,Well_#17,24,"1,573",159.335,777.738,100,66.199,89.738,"273,783","256,918","371,103","310,072"
16-Sep-15,Well_#17,24,"1,574",154.291,780.115,100,65.657,89.746,"274,221","257,366","371,751","310,464"
17-Sep-15,Well_#17,24,"1,591",157.092,777.52,100,66.128,88.667,"274,648","257,803","372,383","310,850"
18-Sep-15,Well_#17,24,"1,572",156.009,774.211,100,66.063,88.03,"275,074","258,234","373,005","311,231"
19-Sep-15,Well_#17,24,"1,570",155.685,777.896,100,65.829,88.451,"275,490","258,665","373,627","311,611"
20-Sep-15,Well_#17,24,"1,587",157.765,776.138,100,66.04,87.656,"275,894","259,082","374,230","311,988"
21-Sep-15,Well_#17,24,"1,574",156.605,773.523,100,66.105,87.616,"276,298","259,497","374,829","312,362"
22-Sep-15,Well_#17,24,"1,566",156.577,775.454,100,65.324,88.934,"276,705","259,910","375,425","312,735"
23-Sep-15,Well_#17,24,"1,574",157.984,772.363,100,65.427,88.729,"277,101","260,319","376,016","313,106"
24-Sep-15,Well_#17,24,"1,564",157.541,770.578,100,65.348,88.521,"277,520","260,824","376,746","313,488"
25-Sep-15,Well_#17,24,"1,580",153.801,773.168,100,64.908,88.427,"277,955","261,329","377,476","313,872"
26-Sep-15,Well_#17,24,"1,573",156.455,773.797,100,65.652,88.017,"278,328","261,743","378,073","314,268"
27-Sep-15,Well_#17,24,"1,575",159.873,769.395,100,65.507,88.78,"278,774","262,197","378,729","314,643"
28-Sep-15,Well_#17,24,"1,557",156.132,770.875,100,65.551,88.234,"279,205","262,657","379,394","315,013"
29-Sep-15,Well_#17,24,"1,567",156.526,769.23,100,65.358,88.685,"279,624","263,065","379,983","315,382"
30-Sep-15,Well_#17,24,"1,544",155.52,774.43,100,65.408,89.202,"280,021","263,436","380,519","315,759"
17-Feb-11,Well_#18,23.16,"2,221",158.676,0,42.45829,167.235,86.966,935,817,817,21
18-Feb-11,Well_#18,17.93,"2,263",158.437,0,38.2258,176.81,80.099,"1,547","1,358","1,358",199
19-Feb-11,Well_#18,24,"2,224",158.708,0,43.27927,166.904,87.122,"2,498","2,191","2,191",283
20-Feb-11,Well_#18,24,"2,236",158.712,0,42.30382,169.901,86.561,"3,427","3,003","3,003",388
21-Feb-11,Well_#18,24,"2,258",158.671,0,40.27762,175.918,86.423,"4,311","3,779","3,779",514
22-Feb-11,Well_#18,24,"2,213",156.251,0,40.53982,169.528,83.557,"5,211","4,568","4,568",649
23-Feb-11,Well_#18,24,"2,248",158.693,0,41.16057,171.436,86.873,"6,106","5,352","5,352",793
24-Feb-11,Well_#18,24,"2,247",158.701,0,41.23936,170.614,87.683,"7,003","6,136","6,136",950
25-Feb-11,Well_#18,21.5,"2,267",158.608,0,37.6127,174.712,85.296,"7,686","6,732","6,732","1,397"
26-Feb-11,Well_#18,24,"2,243",158.675,0,41.05456,169.563,85.357,"8,555","7,496","7,496","1,595"
27-Feb-11,Well_#18,23.17,"2,289",158.571,0,34.35144,180.74,84.26,"9,205","8,088","8,088","2,177"
28-Feb-11,Well_#18,24,"2,208",158.701,0,44.58628,159.514,87.405,"10,165","8,920","8,920","2,350"
01-Mar-11,Well_#18,6.64,"2,209",158.515,0,42.1589,149.143,84.551,"10,445","9,151","9,151","2,352"
02-Mar-11,Well_#18,19.02,"2,271",157.561,0,37.41535,142.111,72.242,"11,054","9,691","9,691","2,555"
03-Mar-11,Well_#18,24,"2,200",158.711,0,44.29463,158.689,86.804,"11,975","10,500","10,500","2,727"
04-Mar-11,Well_#18,24,"2,201",158.736,0,44.21148,158.81,85.239,"12,894","11,303","11,303","3,055"
05-Mar-11,Well_#18,24,"2,200",158.747,0,44.30952,158.395,81.981,"13,812","12,106","12,106","3,399"
06-Mar-11,Well_#18,24,"2,201",158.755,0,44.23523,158.352,81.968,"14,728","12,908","12,908","3,713"
07-Mar-11,Well_#18,7.49,"2,191",158.785,0,42.72117,154.202,82.594,"15,038","13,175","13,175","3,818"
08-Mar-11,Well_#18,4.51,"2,451",157.147,0,18.10215,202.881,47.913,"15,090","13,239","13,239","3,839"
09-Mar-11,Well_#18,24.5,"2,266",158.683,0,39.83214,171.084,81.803,"15,936","13,978","13,978","4,107"
10-Mar-11,Well_#18,24,"2,215",158.844,0,45.56481,157.123,88.076,"16,880","14,803","14,803","4,479"
11-Mar-11,Well_#18,24,"2,213",158.873,0,45.62383,156.208,87.537,"17,826","15,630","15,630","4,851"
12-Mar-11,Well_#18,24,"2,224",158.871,0,44.40424,159.126,86.096,"18,761","16,442","16,442","5,218"
13-Mar-11,Well_#18,22.33,"2,245",158.809,0,41.56835,163.131,83.586,"19,575","17,148","17,148","5,539"
14-Mar-11,Well_#18,23,"2,252",158.831,0,40.72415,165.882,84.626,"20,440","17,904","17,904","5,878"
15-Mar-11,Well_#18,24,"2,299",158.745,0,37.27724,180.757,85.325,"21,230","18,594","18,594","6,214"
16-Mar-11,Well_#18,24,"2,294",158.737,0,37.7119,178.704,85.155,"22,037","19,299","19,299","6,541"
17-Mar-11,Well_#18,24,"2,294",158.739,0,37.66217,178.327,85.344,"22,840","20,001","20,001","6,858"
